0.290000	0.001444	84.456064
0.291000	0.001416	84.461700
0.292000	0.001389	84.467226
0.293000	0.001362	84.472645
0.294000	0.001335	84.477958
0.295000	0.001309	84.483168
0.296000	0.001284	84.488277
0.297000	0.001259	84.493286
0.298000	0.001234	84.498198
0.299000	0.001210	84.503014
